id,user_id,post_id,message,commented_at,created_at,updated_at
9976,39,4027,"When The Going Gets Tough, The Tough Reinvent",2017-11-18 22:31:55.000000,2017-11-21 00:41:36.053059,2017-11-21 00:41:36.053059
9977,36,4028,"That's Funny, Tell Another One",2017-11-06 01:00:13.000000,2017-11-21 00:41:36.063098,2017-11-21 00:41:36.063098
9978,23,4028,Sissy That Walk,2017-11-08 01:56:27.000000,2017-11-21 00:41:36.068286,2017-11-21 00:41:36.068286
9979,47,4028,You Betta Work,2017-11-09 06:38:44.000000,2017-11-21 00:41:36.073386,2017-11-21 00:41:36.073386
9980,37,4029,Happiness can be found even in the darkest of times if only one remembers to turn on the light.,2017-11-22 21:00:45.000000,2017-11-21 00:41:36.086303,2017-11-21 00:41:36.086303
9981,1,4029,"Through the darkness of future's past, the magician longs to see. One chants out between two worlds... ""Fire... walk with me.""",2017-11-22 09:49:02.000000,2017-11-21 00:41:36.090544,2017-11-21 00:41:36.090544
9982,24,4030,"Windom Earle's mind is like a diamond. It's cold, and hard, and brilliant.",2017-11-06 14:59:25.000000,2017-11-21 00:41:36.103287,2017-11-21 00:41:36.103287
9983,46,4030,You may think I've gone insane... but I promise. I will kill again.,2017-11-06 20:34:23.000000,2017-11-21 00:41:36.109404,2017-11-21 00:41:36.109404
9984,5,4031,"Audrey, there are many cures for a broken heart. But nothing quite like a trout's leap in the moonlight.",2017-11-15 04:26:21.000000,2017-11-21 00:41:36.121964,2017-11-21 00:41:36.121964
9985,45,4031,Sashay Away,2017-11-18 03:30:26.000000,2017-11-21 00:41:36.127370,2017-11-21 00:41:36.127370
9986,44,4031,"You're a wizard, Harry.",2017-11-19 18:53:20.000000,2017-11-21 00:41:36.133364,2017-11-21 00:41:36.133364
9987,37,4031,"Words are in my not-so-humble opinion, the most inexhaustible form of magic we have, capable both of inflicting injury and remedying it.",2017-11-16 08:27:29.000000,2017-11-21 00:41:36.139733,2017-11-21 00:41:36.139733
9988,37,4031,"No story lives unless someone wants to listen. The stories we love best do live in us forever. So whether you come back by page or by the big screen, Hogwarts will always be there to welcome you home.",2017-11-20 09:38:16.000000,2017-11-21 00:41:36.145160,2017-11-21 00:41:36.145160
9989,48,4033,"Will you open up the exit hatch, please, computer?",2017-11-16 14:44:52.000000,2017-11-21 00:41:36.169738,2017-11-21 00:41:36.169738
9990,10,4033,"Windom Earle's mind is like a diamond. It's cold, and hard, and brilliant.",2017-11-17 07:30:59.000000,2017-11-21 00:41:36.178229,2017-11-21 00:41:36.178229
9991,35,4033,"I wish you'd just tell me rather trying to engage my enthusiasm, because I haven't got one.",2017-11-15 05:08:43.000000,2017-11-21 00:41:36.192364,2017-11-21 00:41:36.192364
9992,22,4035,Extravaganza Eleganza,2017-11-20 17:22:16.000000,2017-11-21 00:41:36.214441,2017-11-21 00:41:36.214441
9993,3,4035,"If there's anything more important than my ego around, I want it caught and shot now.",2017-11-20 23:01:44.000000,2017-11-21 00:41:36.220257,2017-11-21 00:41:36.220257
9994,43,4035,"Curiously enough, the only thing that went through the mind of the bowl of petunias as it fell was Oh no, not again.",2017-11-26 03:09:16.000000,2017-11-21 00:41:36.225930,2017-11-21 00:41:36.225930
9995,7,4035,"Things we lose have a way of coming back to us in the end, if not always in the way we expect.",2017-11-22 02:58:27.000000,2017-11-21 00:41:36.230528,2017-11-21 00:41:36.230528
9996,38,4035,Sissy That Walk,2017-11-26 05:06:43.000000,2017-11-21 00:41:36.236425,2017-11-21 00:41:36.236425
9997,41,4036,"You're a wizard, Harry.",2017-11-09 22:35:27.000000,2017-11-21 00:41:36.247722,2017-11-21 00:41:36.247722
9998,48,4037,"Magrathea itself disappeared and its memory soon passed into the obscurity of legend. In these enlightened days, of course, no one believes a word of it.",2017-11-15 14:40:33.000000,2017-11-21 00:41:36.263721,2017-11-21 00:41:36.263721
9999,33,4038,Parts of the inside of her head screamed at other parts of the inside of her head.,2017-11-18 05:34:27.000000,2017-11-21 00:41:36.275538,2017-11-21 00:41:36.275538
10000,2,4038,"Will you open up the exit hatch, please, computer?",2017-11-19 04:48:47.000000,2017-11-21 00:41:36.279902,2017-11-21 00:41:36.279902
10001,45,4038,"You're Born Naked, The Rest Is Drag",2017-11-19 14:36:03.000000,2017-11-21 00:41:36.284857,2017-11-21 00:41:36.284857
10002,7,4038,"No story lives unless someone wants to listen. The stories we love best do live in us forever. So whether you come back by page or by the big screen, Hogwarts will always be there to welcome you home.",2017-11-18 17:31:33.000000,2017-11-21 00:41:36.292866,2017-11-21 00:41:36.292866
10003,48,4040,"I wish you'd just tell me rather trying to engage my enthusiasm, because I haven't got one.",2017-11-19 15:59:40.000000,2017-11-21 00:41:36.311471,2017-11-21 00:41:36.311471
10004,7,4041,"You're a wizard, Harry.",2017-11-20 23:04:39.000000,2017-11-21 00:41:36.322888,2017-11-21 00:41:36.322888
10006,6,4042,Just because you have the emotional range of a teaspoon doesn’t mean we all have.,2017-11-08 03:33:20.000000,2017-11-21 00:41:36.338293,2017-11-21 00:41:36.338293
10007,40,4042,Life Is About Using The Whole Box Of Crayons,2017-11-09 22:13:34.000000,2017-11-21 00:41:36.344977,2017-11-21 00:41:36.344977
10008,47,4042,Get Out Your Library Cards,2017-11-10 14:09:35.000000,2017-11-21 00:41:36.352904,2017-11-21 00:41:36.352904
10009,11,4042,"Of course it is happening inside your head, Harry, but why on earth should that mean that it is not real?",2017-11-09 13:58:58.000000,2017-11-21 00:41:36.357560,2017-11-21 00:41:36.357560
10010,42,4043,And then of course I've got this terrible pain in all the diodes down my left side.,2017-11-04 03:32:12.000000,2017-11-21 00:41:36.368188,2017-11-21 00:41:36.368188
10011,11,4043,"It takes a great deal of bravery to stand up to our enemies, but just as much to stand up to our friends.",2017-11-06 15:03:50.000000,2017-11-21 00:41:36.373213,2017-11-21 00:41:36.373213
10012,20,4043,I don't wanna talk. I wanna shoot.,2017-11-04 06:07:46.000000,2017-11-21 00:41:36.377785,2017-11-21 00:41:36.377785
10013,10,4044,She's dead... Wrapped in plastic.,2017-11-20 22:19:35.000000,2017-11-21 00:41:36.388749,2017-11-21 00:41:36.388749
10014,29,4044,I won't enjoy it.,2017-11-18 14:52:59.000000,2017-11-21 00:41:36.392848,2017-11-21 00:41:36.392848
10015,45,4046,Let the music play,2017-11-18 10:26:43.000000,2017-11-21 00:41:36.412100,2017-11-21 00:41:36.412100
10016,2,4046,I won't enjoy it.,2017-11-11 13:18:14.000000,2017-11-21 00:41:36.416630,2017-11-21 00:41:36.416630
10017,30,4046,That gum you like is going to come back in style.,2017-11-15 18:31:47.000000,2017-11-21 00:41:36.421614,2017-11-21 00:41:36.421614
10018,30,4046,"COOPER, YOU REMIND ME TODAY OF A SMALL MEXICAN CHIHUAHUA.",2017-11-14 08:53:25.000000,2017-11-21 00:41:36.425997,2017-11-21 00:41:36.425997
10019,42,4047,"Nothing travels faster than the speed of light with the possible exception of bad news, which obeys its own special laws.",2017-11-10 06:47:16.000000,2017-11-21 00:41:36.437428,2017-11-21 00:41:36.437428
10020,4,4047,Glamazon!,2017-11-08 06:41:05.000000,2017-11-21 00:41:36.442491,2017-11-21 00:41:36.442491
10021,30,4047,"Through the darkness of future's past, the magician longs to see. One chants out between two worlds... ""Fire... walk with me.""",2017-11-06 12:20:34.000000,2017-11-21 00:41:36.447312,2017-11-21 00:41:36.447312
10022,41,4047,"You're a wizard, Harry.",2017-11-08 03:53:39.000000,2017-11-21 00:41:36.455756,2017-11-21 00:41:36.455756
10023,19,4048,Life Is About Using The Whole Box Of Crayons,2017-11-18 15:37:53.000000,2017-11-21 00:41:36.465712,2017-11-21 00:41:36.465712
10024,43,4048,There's only one life-form as intelligent as me within thirty parsecs of here and that's me.,2017-11-17 22:29:14.000000,2017-11-21 00:41:36.471533,2017-11-21 00:41:36.471533
10025,1,4048,Pie. Whoever invented the pie? Here was a great person.,2017-11-20 17:32:09.000000,2017-11-21 00:41:36.476380,2017-11-21 00:41:36.476380
10026,4,4048,Life Is About Using The Whole Box Of Crayons,2017-11-18 18:17:34.000000,2017-11-21 00:41:36.480081,2017-11-21 00:41:36.480081
10027,17,4048,"You think you've got problems? What are you supposed to do if you are a manically depressed robot? No, don't try to answer that. I'm fifty thousand times more intelligent than you and even I don't know the answer. It gives me a headache just trying to think down to your level.",2017-11-21 01:53:01.000000,2017-11-21 00:41:36.485255,2017-11-21 00:41:36.485255
10028,4,4049,"Shante, Shante, Shante",2017-11-16 14:12:29.000000,2017-11-21 00:41:36.499010,2017-11-21 00:41:36.499010
10029,50,4050,"Words are in my not-so-humble opinion, the most inexhaustible form of magic we have, capable both of inflicting injury and remedying it.",2017-11-07 20:10:45.000000,2017-11-21 00:41:36.526777,2017-11-21 00:41:36.526777
10030,40,4051,Don't Be Jealous Of My Boogie,2017-11-21 00:31:51.000000,2017-11-21 00:41:36.535527,2017-11-21 00:41:36.535527
10031,47,4052,Life Is About Using The Whole Box Of Crayons,2017-11-03 05:32:23.000000,2017-11-21 00:41:36.545816,2017-11-21 00:41:36.545816
10032,27,4052,"You're a wizard, Harry.",2017-11-08 23:40:40.000000,2017-11-21 00:41:36.553077,2017-11-21 00:41:36.553077
10033,40,4053,"When The Going Gets Tough, The Tough Reinvent",2017-11-20 13:33:58.000000,2017-11-21 00:41:36.563732,2017-11-21 00:41:36.563732
10034,1,4053,How's Annie? How's Annie? How's Annie?,2017-11-26 17:54:58.000000,2017-11-21 00:41:36.571664,2017-11-21 00:41:36.571664
10035,41,4053,"If you want to know what a man’s like, take a good look at how he treats his inferiors, not his equals.",2017-11-21 19:44:36.000000,2017-11-21 00:41:36.577766,2017-11-21 00:41:36.577766
10036,11,4054,We’ve all got both light and dark inside us. What matters is the part we choose to act on. That’s who we really are.,2017-11-09 07:28:35.000000,2017-11-21 00:41:36.588928,2017-11-21 00:41:36.588928
10037,5,4054,"You know, this is — excuse me — a damn fine cup of coffee!",2017-11-05 06:51:29.000000,2017-11-21 00:41:36.593945,2017-11-21 00:41:36.593945
10038,28,4054,"...they discovered only a small asteroid inhabited by a solitary old man who claimed repeatedly that nothing was true, though he was later discovered to be lying.",2017-11-04 13:22:36.000000,2017-11-21 00:41:36.598614,2017-11-21 00:41:36.598614
10039,23,4055,"When The Going Gets Tough, The Tough Reinvent",2017-11-13 06:22:20.000000,2017-11-21 00:41:36.612705,2017-11-21 00:41:36.612705
10040,1,4055,"Wow, Bob, wow.",2017-11-14 03:18:30.000000,2017-11-21 00:41:36.618117,2017-11-21 00:41:36.618117
10041,19,4056,Lip-Sync for Your Life,2017-11-20 13:35:35.000000,2017-11-21 00:41:36.630497,2017-11-21 00:41:36.630497
10042,39,4057,Put The Bass In Your Walk,2017-11-23 19:14:53.000000,2017-11-21 00:41:36.643130,2017-11-21 00:41:36.643130
10043,11,4057,I solemnly swear that I am up to no good.,2017-11-22 16:10:16.000000,2017-11-21 00:41:36.647422,2017-11-21 00:41:36.647422
10044,32,4057,Put The Bass In Your Walk,2017-11-23 18:05:39.000000,2017-11-21 00:41:36.657228,2017-11-21 00:41:36.657228
10045,24,4057,How's Annie? How's Annie? How's Annie?,2017-11-22 04:27:02.000000,2017-11-21 00:41:36.663752,2017-11-21 00:41:36.663752
10046,4,4058,Glamazon!,2017-11-15 09:24:45.000000,2017-11-21 00:41:36.679393,2017-11-21 00:41:36.679393
10047,23,4058,Don't Be Jealous Of My Boogie,2017-11-22 00:45:07.000000,2017-11-21 00:41:36.683822,2017-11-21 00:41:36.683822
10048,11,4058,Dark and difficult times lie ahead. Soon we must all face the choice between what is right and what is easy.,2017-11-16 19:36:56.000000,2017-11-21 00:41:36.690214,2017-11-21 00:41:36.690214
10049,26,4058,"It is our choices, Harry, that show what we truly are, far more than our abilities.",2017-11-17 16:48:17.000000,2017-11-21 00:41:36.694191,2017-11-21 00:41:36.694191
10050,15,4058,"Shante, You Stay",2017-11-21 23:58:14.000000,2017-11-21 00:41:36.698184,2017-11-21 00:41:36.698184
10051,15,4059,Sissy That Walk,2017-11-11 22:41:43.000000,2017-11-21 00:41:36.712439,2017-11-21 00:41:36.712439
10052,15,4059,Extravaganza Eleganza,2017-11-11 20:32:02.000000,2017-11-21 00:41:36.717680,2017-11-21 00:41:36.717680
10053,41,4060,You sort of start thinking anything’s possible if you’ve got enough nerve.,2017-11-20 01:31:47.000000,2017-11-21 00:41:36.731553,2017-11-21 00:41:36.731553
10054,35,4061,And then of course I've got this terrible pain in all the diodes down my left side.,2017-11-20 17:05:02.000000,2017-11-21 00:41:36.742047,2017-11-21 00:41:36.742047
10055,29,4061,"You think you've got problems? What are you supposed to do if you are a manically depressed robot? No, don't try to answer that. I'm fifty thousand times more intelligent than you and even I don't know the answer. It gives me a headache just trying to think down to your level.",2017-11-18 15:49:06.000000,2017-11-21 00:41:36.746690,2017-11-21 00:41:36.746690
10056,30,4061,"Through the darkness of future's past, the magician longs to see. One chants out between two worlds... ""Fire... walk with me.""",2017-11-21 05:22:04.000000,2017-11-21 00:41:36.755056,2017-11-21 00:41:36.755056
10057,9,4061,We’ve all got both light and dark inside us. What matters is the part we choose to act on. That’s who we really are.,2017-11-15 05:09:45.000000,2017-11-21 00:41:36.759619,2017-11-21 00:41:36.759619
10058,35,4061,"Curiously enough, the only thing that went through the mind of the bowl of petunias as it fell was Oh no, not again.",2017-11-17 09:18:40.000000,2017-11-21 00:41:36.764730,2017-11-21 00:41:36.764730
10059,7,4062,"It’s wingardium leviOsa, not leviosAH.",2017-11-06 08:36:23.000000,2017-11-21 00:41:36.775929,2017-11-21 00:41:36.775929
10060,11,4062,I solemnly swear that I am up to no good.,2017-11-07 01:36:40.000000,2017-11-21 00:41:36.781627,2017-11-21 00:41:36.781627
10061,1,4062,"Through the darkness of future's past, the magician longs to see. One chants out between two worlds... ""Fire... walk with me.""",2017-11-06 15:48:54.000000,2017-11-21 00:41:36.790232,2017-11-21 00:41:36.790232
10062,17,4062,"You think you've got problems? What are you supposed to do if you are a manically depressed robot? No, don't try to answer that. I'm fifty thousand times more intelligent than you and even I don't know the answer. It gives me a headache just trying to think down to your level.",2017-11-09 10:18:03.000000,2017-11-21 00:41:36.795102,2017-11-21 00:41:36.795102
10063,49,4062,"It is our choices, Harry, that show what we truly are, far more than our abilities.",2017-11-11 07:11:07.000000,2017-11-21 00:41:36.803251,2017-11-21 00:41:36.803251
10064,27,4066,Just because you have the emotional range of a teaspoon doesn’t mean we all have.,2017-11-20 07:33:00.000000,2017-11-21 00:41:36.833948,2017-11-21 00:41:36.833948
10065,48,4067,Life? Don't talk to me about life.,2017-11-07 08:55:34.000000,2017-11-21 00:41:36.847230,2017-11-21 00:41:36.847230
10066,15,4067,Life Is About Using The Whole Box Of Crayons,2017-11-05 10:39:48.000000,2017-11-21 00:41:36.854734,2017-11-21 00:41:36.854734
10067,29,4067,"Here I am, brain the size of a planet, and they tell me to take you up to the bridge. Call that job satisfaction? 'Cos I don't.",2017-11-11 20:09:13.000000,2017-11-21 00:41:36.858805,2017-11-21 00:41:36.858805
10068,33,4068,Life? Don't talk to me about life.,2017-11-22 09:39:49.000000,2017-11-21 00:41:36.871306,2017-11-21 00:41:36.871306
10069,43,4068,I won't enjoy it.,2017-11-24 19:04:40.000000,2017-11-21 00:41:36.876501,2017-11-21 00:41:36.876501
10070,39,4070,Get Out Your Library Cards,2017-11-20 07:11:47.000000,2017-11-21 00:41:36.892570,2017-11-21 00:41:36.892570
10071,10,4072,"Harry, is that bag smiling?",2017-11-11 23:32:06.000000,2017-11-21 00:41:36.912952,2017-11-21 00:41:36.912952
10072,45,4072,"You're Born Naked, The Rest Is Drag",2017-11-12 07:58:36.000000,2017-11-21 00:41:36.917088,2017-11-21 00:41:36.917088
10073,18,4072,"Windom Earle's mind is like a diamond. It's cold, and hard, and brilliant.",2017-11-11 23:00:47.000000,2017-11-21 00:41:36.922001,2017-11-21 00:41:36.922001
10074,25,4072,Just because you have the emotional range of a teaspoon doesn’t mean we all have.,2017-11-13 07:47:12.000000,2017-11-21 00:41:36.926851,2017-11-21 00:41:36.926851
10075,2,4073,"Pardon me for breathing, which I never do anyway so I don't know why I bother to say it, Oh God, I'm so depressed.",2017-11-22 11:10:10.000000,2017-11-21 00:41:36.937976,2017-11-21 00:41:36.937976
10076,8,4073,"Shante, Shante, Shante",2017-11-25 04:20:23.000000,2017-11-21 00:41:36.942443,2017-11-21 00:41:36.942443
10077,39,4073,Just Between Us Squirrel Friends,2017-11-22 03:05:37.000000,2017-11-21 00:41:36.947092,2017-11-21 00:41:36.947092
10078,28,4074,"I wish you'd just tell me rather trying to engage my enthusiasm, because I haven't got one.",2017-11-08 11:36:16.000000,2017-11-21 00:41:36.959634,2017-11-21 00:41:36.959634
10079,1,4074,Sometimes jokes are welcome. Like the one about the kid who said: "I enjoyed school. It was just the principal of the thing.",2017-11-15 00:32:34.000000,2017-11-21 00:41:36.964145,2017-11-21 00:41:36.964145
10080,8,4074,Hello Hello Hello!,2017-11-09 00:49:57.000000,2017-11-21 00:41:36.970040,2017-11-21 00:41:36.970040
10081,20,4074,"Harry, is that bag smiling?",2017-11-08 16:33:31.000000,2017-11-21 00:41:36.974899,2017-11-21 00:41:36.974899
10082,24,4074,"Wow, Bob, wow.",2017-11-15 05:47:20.000000,2017-11-21 00:41:36.979309,2017-11-21 00:41:36.979309
10083,32,4075,Put The Bass In Your Walk,2017-11-17 12:33:50.000000,2017-11-21 00:41:36.990595,2017-11-21 00:41:36.990595
10084,41,4075,Dark and difficult times lie ahead. Soon we must all face the choice between what is right and what is easy.,2017-11-15 01:31:09.000000,2017-11-21 00:41:36.995327,2017-11-21 00:41:36.995327
10085,26,4075,You sort of start thinking anything’s possible if you’ve got enough nerve.,2017-11-13 18:03:14.000000,2017-11-21 00:41:37.002948,2017-11-21 00:41:37.002948
10086,27,4078,"It’s wingardium leviOsa, not leviosAH.",2017-11-10 16:42:51.000000,2017-11-21 00:41:37.023187,2017-11-21 00:41:37.023187
10087,18,4078,Damn fine coffee! And hot!,2017-11-11 09:33:44.000000,2017-11-21 00:41:37.027527,2017-11-21 00:41:37.027527
10088,36,4078,"You're Born Naked, The Rest Is Drag",2017-11-06 06:37:04.000000,2017-11-21 00:41:37.032603,2017-11-21 00:41:37.032603
10089,3,4078,And then of course I've got this terrible pain in all the diodes down my left side.,2017-11-11 10:22:53.000000,2017-11-21 00:41:37.038457,2017-11-21 00:41:37.038457
10090,16,4079,"I've just had an unhappy love affair, so I don't see why anybody else should have a good time.",2017-11-20 18:49:57.000000,2017-11-21 00:41:37.047944,2017-11-21 00:41:37.047944
10091,40,4079,"You're Born Naked, The Rest Is Drag",2017-11-24 21:32:01.000000,2017-11-21 00:41:37.056130,2017-11-21 00:41:37.056130
10092,36,4079,Life Is About Using The Whole Box Of Crayons,2017-11-21 05:38:40.000000,2017-11-21 00:41:37.060914,2017-11-21 00:41:37.060914
10093,11,4079,"Words are in my not-so-humble opinion, the most inexhaustible form of magic we have, capable both of inflicting injury and remedying it.",2017-11-26 10:05:11.000000,2017-11-21 00:41:37.065600,2017-11-21 00:41:37.065600
10094,42,4080,"On the planet Earth, man had always assumed that he was more intelligent than dolphins because he had achieved so much—the wheel, New York, wars and so on—whilst all the dolphins had ever done was muck about in the water having a good time. But conversely, the dolphins had always believed that they were far more intelligent than man—for precisely the same reasons.",2017-11-22 03:48:27.000000,2017-11-21 00:41:37.076756,2017-11-21 00:41:37.076756
10095,41,4082,Never trust anything that can think for itself if you can't see where it keeps its brain.,2017-11-20 07:20:47.000000,2017-11-21 00:41:37.093721,2017-11-21 00:41:37.093721
10096,13,4083,You sort of start thinking anything’s possible if you’ve got enough nerve.,2017-11-09 22:58:53.000000,2017-11-21 00:41:37.107840,2017-11-21 00:41:37.107840
10097,22,4083,Sashay Away,2017-11-07 02:25:49.000000,2017-11-21 00:41:37.112063,2017-11-21 00:41:37.112063
10098,7,4083,Just because you have the emotional range of a teaspoon doesn’t mean we all have.,2017-11-09 21:15:01.000000,2017-11-21 00:41:37.116343,2017-11-21 00:41:37.116343
10099,37,4084,"Harry, suffering like this proves you are still a man! This pain is part of being human … the fact that you can feel pain like this is your greatest strength.",2017-11-18 21:34:35.000000,2017-11-21 00:41:37.127401,2017-11-21 00:41:37.127401
10100,13,4085,Happiness can be found even in the darkest of times if only one remembers to turn on the light.,2017-11-19 07:46:51.000000,2017-11-21 00:41:37.139415,2017-11-21 00:41:37.139415
10101,45,4085,You Betta Work,2017-11-23 04:05:35.000000,2017-11-21 00:41:37.143974,2017-11-21 00:41:37.143974
10102,37,4085,"To the well-organized mind, death is but the next great adventure.",2017-11-25 00:04:46.000000,2017-11-21 00:41:37.148574,2017-11-21 00:41:37.148574
10103,29,4086,"It’s only half completed, I’m afraid – we haven’t even finished burying the artificial dinosaur skeletons in the crust yet.",2017-11-10 00:22:48.000000,2017-11-21 00:41:37.162657,2017-11-21 00:41:37.162657
10104,36,4087,Put The Bass In Your Walk,2017-11-14 07:12:25.000000,2017-11-21 00:41:37.172301,2017-11-21 00:41:37.172301
10105,43,4087,there’s an infinite number of monkeys outside who want to talk to us about this script for Hamlet they’ve worked out.,2017-11-12 10:02:50.000000,2017-11-21 00:41:37.176162,2017-11-21 00:41:37.176162
10106,34,4087,if you’ve never been through a matter transference beam before you’ve probably lost some salt and protein. The beer you had should have cushioned your system a bit.,2017-11-13 21:52:50.000000,2017-11-21 00:41:37.180050,2017-11-21 00:41:37.180050
10107,22,4087,Bring Back My Girls,2017-11-13 20:01:45.000000,2017-11-21 00:41:37.186517,2017-11-21 00:41:37.186517
10108,11,4088,Just because you have the emotional range of a teaspoon doesn’t mean we all have.,2017-11-22 03:16:39.000000,2017-11-21 00:41:37.248650,2017-11-21 00:41:37.248650
10109,16,4089,Life? Don't talk to me about life.,2017-11-22 02:40:21.000000,2017-11-21 00:41:37.261046,2017-11-21 00:41:37.261046
10110,45,4090,"Shante, Shante, Shante",2017-11-11 17:38:59.000000,2017-11-21 00:41:37.272447,2017-11-21 00:41:37.272447
10111,46,4091,You may think I've gone insane... but I promise. I will kill again.,2017-10-11 22:45:57.000000,2017-11-21 00:41:37.284320,2017-11-21 00:41:37.284320
10112,26,4091,"It is our choices, Harry, that show what we truly are, far more than our abilities.",2017-10-13 21:07:42.000000,2017-11-21 00:41:37.289948,2017-11-21 00:41:37.289948
10113,30,4091,Damn fine coffee! And hot!,2017-10-13 04:09:59.000000,2017-11-21 00:41:37.294318,2017-11-21 00:41:37.294318
10114,13,4092,"To the well-organized mind, death is but the next great adventure.",2017-11-18 20:57:52.000000,2017-11-21 00:41:37.307932,2017-11-21 00:41:37.307932
10115,39,4092,Lip-Sync for Your Life,2017-11-15 09:54:05.000000,2017-11-21 00:41:37.311992,2017-11-21 00:41:37.311992
10116,34,4093,"According to the legends, the Magratheans lived most of their lives underground.",2017-11-22 20:33:37.000000,2017-11-21 00:41:37.322931,2017-11-21 00:41:37.322931
10117,18,4093,There's nothing quite like urinating in the open air.,2017-11-22 08:54:18.000000,2017-11-21 00:41:37.328453,2017-11-21 00:41:37.328453
10118,9,4094,You sort of start thinking anything’s possible if you’ve got enough nerve.,2017-10-22 22:01:32.000000,2017-11-21 00:41:37.341636,2017-11-21 00:41:37.341636
10119,9,4094,Dark and difficult times lie ahead. Soon we must all face the choice between what is right and what is easy.,2017-10-24 14:44:19.000000,2017-11-21 00:41:37.347180,2017-11-21 00:41:37.347180
10120,47,4094,"When The Going Gets Tough, The Tough Reinvent",2017-10-28 17:42:52.000000,2017-11-21 00:41:37.355025,2017-11-21 00:41:37.355025
10121,40,4095,You Betta Work,2017-11-12 04:02:23.000000,2017-11-21 00:41:37.364512,2017-11-21 00:41:37.364512
10122,21,4095,Pie. Whoever invented the pie? Here was a great person.,2017-11-10 13:32:52.000000,2017-11-21 00:41:37.369646,2017-11-21 00:41:37.369646
10123,43,4095,"I wish you'd just tell me rather trying to engage my enthusiasm, because I haven't got one.",2017-11-12 05:53:43.000000,2017-11-21 00:41:37.374952,2017-11-21 00:41:37.374952
10124,44,4095,"If you want to know what a man’s like, take a good look at how he treats his inferiors, not his equals.",2017-11-10 20:14:59.000000,2017-11-21 00:41:37.380169,2017-11-21 00:41:37.380169
10125,45,4096,You Betta Work,2017-11-16 03:31:03.000000,2017-11-21 00:41:37.392374,2017-11-21 00:41:37.392374
10126,50,4096,You sort of start thinking anything’s possible if you’ve got enough nerve.,2017-11-19 04:07:39.000000,2017-11-21 00:41:37.397663,2017-11-21 00:41:37.397663
10127,37,4096,"No story lives unless someone wants to listen. The stories we love best do live in us forever. So whether you come back by page or by the big screen, Hogwarts will always be there to welcome you home.",2017-11-17 07:24:04.000000,2017-11-21 00:41:37.405587,2017-11-21 00:41:37.405587
10128,31,4096,And then of course I've got this terrible pain in all the diodes down my left side.,2017-11-15 02:56:07.000000,2017-11-21 00:41:37.410874,2017-11-21 00:41:37.410874
10129,27,4096,It does not do to dwell on dreams and forget to live.,2017-11-20 01:58:34.000000,2017-11-21 00:41:37.415661,2017-11-21 00:41:37.415661
10130,48,4097,"In the beginning, the Universe was created. This has made a lot of people very angry and been widely regarded as a bad move.",2017-11-20 08:23:16.000000,2017-11-21 00:41:37.428241,2017-11-21 00:41:37.428241
10131,17,4097,"If they don’t keep exercising their lips, he thought, their brains start working.",2017-11-22 00:33:00.000000,2017-11-21 00:41:37.433458,2017-11-21 00:41:37.433458
10132,22,4097,Silence...I've made my decision,2017-11-23 17:07:35.000000,2017-11-21 00:41:37.439873,2017-11-21 00:41:37.439873
10133,39,4098,"Shante, Shante, Shante",2017-10-17 03:07:14.000000,2017-11-21 00:41:37.449481,2017-11-21 00:41:37.449481
10134,1,4098,YOU ARE WITNESSING A FRONT THREE-QUARTER VIEW OF TWO ADULTS SHARING A TENDER MOMENT,2017-10-19 08:43:00.000000,2017-11-21 00:41:37.455539,2017-11-21 00:41:37.455539
10135,23,4099,Sashay Away,2017-11-20 21:26:02.000000,2017-11-21 00:41:37.464906,2017-11-21 00:41:37.464906
10136,12,4100,"Whatever your tastes, Magrathea can cater for you. We are not proud.",2017-11-13 16:34:53.000000,2017-11-21 00:41:37.474965,2017-11-21 00:41:37.474965
10137,7,4100,"To the well-organized mind, death is but the next great adventure.",2017-11-15 23:30:19.000000,2017-11-21 00:41:37.479652,2017-11-21 00:41:37.479652
10138,30,4101,Damn fine coffee! And hot!,2017-10-14 13:14:50.000000,2017-11-21 00:41:37.490356,2017-11-21 00:41:37.490356
10139,13,4101,Never trust anything that can think for itself if you can't see where it keeps its brain.,2017-10-16 19:41:45.000000,2017-11-21 00:41:37.495482,2017-11-21 00:41:37.495482
10140,23,4101,Life Is About Using The Whole Box Of Crayons,2017-10-15 19:52:04.000000,2017-11-21 00:41:37.503006,2017-11-21 00:41:37.503006
10141,1,4102,"Where we're from, the birds sing a pretty song, and there's always music in the air.",2017-11-19 20:03:47.000000,2017-11-21 00:41:37.512932,2017-11-21 00:41:37.512932
10142,21,4102,"Audrey, there are many cures for a broken heart. But nothing quite like a trout's leap in the moonlight.",2017-11-22 19:22:18.000000,2017-11-21 00:41:37.517691,2017-11-21 00:41:37.517691
10143,13,4102,"It is the unknown we fear when we look upon death and darkness, nothing more.",2017-11-19 19:54:37.000000,2017-11-21 00:41:37.522481,2017-11-21 00:41:37.522481
10144,50,4102,"Words are in my not-so-humble opinion, the most inexhaustible form of magic we have, capable both of inflicting injury and remedying it.",2017-11-23 08:07:18.000000,2017-11-21 00:41:37.527386,2017-11-21 00:41:37.527386
10145,22,4103,Silence...I've made my decision,2017-10-13 23:37:26.000000,2017-11-21 00:41:37.539283,2017-11-21 00:41:37.539283
10146,14,4103,Pie. Whoever invented the pie? Here was a great person.,2017-10-09 23:31:08.000000,2017-11-21 00:41:37.544684,2017-11-21 00:41:37.544684
